Symbol,open,52_wk_low,52_wk_hi,volume,avg_volume,market_cap,PE_ratio,EPS_ratio,target
ATVI,91.89,50.51,104.53,3280695.0,5874988.0,72079000000.0,32.99,2.82,Undervalued
ADBE,443.45,255.13,536.88,2183051.0,2652949.0,212965000000.0,41.02,10.83,Undervalued
AMD,79.73,36.75,99.23,32937950.0,43387604.0,98177000000.0,39.27,2.06,Undervalued
ALXN,150.7,72.67,162.6,1665895.0,3406114.0,33327000000.0,55.73,2.72,Undervalued
ALGN,538.65,127.88,634.46,428365.0,579244.0,42450000000.0,23.94,22.41,Undervalued
