Symbol,open,52_wk_low,52_wk_hi,volume,avg_volume,market_cap,PE_ratio,EPS_ratio,target
MMM,183.13,114.04,187.27,2553206.0,2700826.0,107087000000.0,19.99,9.25,Overvalued
ABT,116.69,61.61,128.54,3577514.0,5010709.0,206755000000.0,46.63,2.5,Undervalued
ABBV,108.13,62.55,113.41,4584697.0,7167493.0,191104000000.0,39.79,2.72,Overvalued
ABMD,300.34,119.01,387.4,228110.0,343421.0,13730000000.0,69.19,4.39,Undervalued
ACN,260.0,137.15,271.18,1828588.0,2056550.0,175168000000.0,32.61,8.12,Overvalued
